O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.2068965517241379,0.293103448275862,0.3793103448275862,0.1724137931034483,0.2758620689655172,0.3793103448275862
43-6011.00,Executive Secretaries and Executive Administrative Assistants,0.3783783783783784,0.6486486486486487,0.918918918918919,0.6216216216216217,0.7432432432432433,0.8648648648648649
43-6012.00,Legal Secretaries and Administrative Assistants,0.3913043478260869,0.6956521739130435,1.0,0.5217391304347826,0.7608695652173912,1.0
43-6013.00,Medical Secretaries and Administrative Assistants,0.3333333333333333,0.6666666666666666,1.0,0.3703703703703703,0.611111111111111,0.8518518518518519
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.3846153846153846,0.6442307692307693,0.903846153846154,0.3653846153846154,0.5673076923076923,0.7692307692307693
43-9021.00,Data Entry Keyers,0.8571428571428571,0.8928571428571428,0.9285714285714284,0.2142857142857142,0.4999999999999999,0.7857142857142857
43-9022.00,Word Processors and Typists,0.7027027027027027,0.7432432432432433,0.7837837837837838,0.1891891891891892,0.4864864864864865,0.7837837837837838
43-9031.00,Desktop Publishers,0.3225806451612903,0.6451612903225806,0.967741935483871,0.032258064516129,0.4838709677419355,0.935483870967742
43-9041.00,Insurance Claims and Policy Processing Clerks,0.6666666666666666,0.8333333333333333,1.0,0.2619047619047618,0.5119047619047619,0.7619047619047619
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.1081081081081081,0.2162162162162162,0.3243243243243243,0.054054054054054,0.1216216216216216,0.1891891891891892
43-9061.00,"Office Clerks, General",0.3636363636363636,0.5757575757575758,0.7878787878787878,0.2121212121212121,0.5,0.7878787878787878
43-9071.00,"Office Machine Operators, Except Computer",0.2941176470588235,0.3970588235294117,0.5,0.0,0.1764705882352941,0.3529411764705882
43-9081.00,Proofreaders and Copy Markers,0.95,0.975,1.0,0.2,0.6000000000000001,1.0
43-9111.00,Statistical Assistants,0.8260869565217391,0.8913043478260869,0.9565217391304348,0.3478260869565217,0.6739130434782609,1.0
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.1403508771929824,0.2807017543859649,0.4210526315789473,0.0,0.1578947368421052,0.3157894736842105
45-2011.00,Agricultural Inspectors,0.0833333333333333,0.2916666666666666,0.5,0.125,0.2916666666666666,0.4583333333333333
45-2021.00,Animal Breeders,0.0909090909090909,0.1666666666666666,0.2424242424242424,0.0303030303030303,0.0757575757575757,0.1212121212121212
45-2041.00,"Graders and Sorters, Agricultural Products",0.1,0.1,0.1,0.0,0.05,0.1
45-2091.00,Agricultural Equipment Operators,0.0,0.0,0.0,0.0,0.0,0.0
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0714285714285714,0.1428571428571428
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.0,0.0625,0.125,0.0,0.078125,0.15625
45-3031.00,Fishing and Hunting Workers,0.0,0.043859649122807,0.087719298245614,0.0,0.0087719298245614,0.0175438596491228
45-4011.00,Forest and Conservation Workers,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0652173913043478,0.1304347826086956
45-4021.00,Fallers,0.0,0.03125,0.0625,0.125,0.125,0.125
45-4022.00,Logging Equipment Operators,0.1875,0.1875,0.1875,0.0,0.0625,0.125
45-4023.00,Log Graders and Scalers,0.0,0.2105263157894736,0.4210526315789473,0.0,0.1578947368421052,0.3157894736842105
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.0666666666666666,0.4,0.7333333333333333,0.0,0.2,0.4
47-1011.03,Solar Energy Installation Managers,0.0,0.4333333333333333,0.8666666666666667,0.0666666666666666,0.2666666666666666,0.4666666666666667
47-2011.00,Boilermakers,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0
47-2021.00,Brickmasons and Blockmasons,0.0,0.0384615384615384,0.0769230769230769,0.0,0.0,0.0
47-2022.00,Stonemasons,0.0,0.0,0.0,0.0,0.0,0.0
47-2031.00,Carpenters,0.0444444444444444,0.1444444444444444,0.2444444444444444,0.0444444444444444,0.0888888888888888,0.1333333333333333
47-2041.00,Carpet Installers,0.0,0.0625,0.125,0.0,0.03125,0.0625
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.0,0.0,0.0,0.0,0.0,0.0
47-2043.00,Floor Sanders and Finishers,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0
47-2044.00,Tile and Stone Setters,0.025,0.0875,0.15,0.0,0.0375,0.075
47-2051.00,Cement Masons and Concrete Finishers,0.0,0.0,0.0,0.0,0.0,0.0
47-2053.00,Terrazzo Workers and Finishers,0.0,0.0,0.0,0.0,0.0227272727272727,0.0454545454545454
47-2061.00,Construction Laborers,0.0,0.05,0.1,0.0,0.025,0.05
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",0.0,0.0,0.0,0.0,0.0,0.0
47-2072.00,Pile Driver Operators,0.0,0.0,0.0,0.0,0.0,0.0
47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.0434782608695652,0.0543478260869565,0.0652173913043478,0.0,0.0869565217391304,0.1739130434782608
47-2081.00,Drywall and Ceiling Tile Installers,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0208333333333333,0.0416666666666666
47-2082.00,Tapers,0.0,0.0,0.0,0.0,0.0,0.0
47-2111.00,Electricians,0.0975609756097561,0.1463414634146341,0.1951219512195122,0.048780487804878,0.1463414634146341,0.2439024390243902
47-2121.00,Glaziers,0.0,0.0833333333333333,0.1666666666666666,0.0,0.03125,0.0625
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.0,0.05,0.1,0.1,0.1,0.1
47-2132.00,"Insulation Workers, Mechanical",0.0,0.0454545454545454,0.0909090909090909,0.0,0.0454545454545454,0.0909090909090909
47-2141.00,"Painters, Construction and Maintenance",0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0,0.0285714285714285,0.0571428571428571
47-2142.00,Paperhangers,0.0,0.027027027027027,0.054054054054054,0.0,0.0,0.0
47-2151.00,Pipelayers,0.0,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",0.037037037037037,0.1018518518518518,0.1666666666666666,0.0,0.0555555555555555,0.1111111111111111
47-2152.04,Solar Thermal Installers and Technicians,0.0,0.048780487804878,0.0975609756097561,0.048780487804878,0.073170731707317,0.0975609756097561
47-2161.00,Plasterers and Stucco Masons,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769
47-2171.00,Reinforcing Iron and Rebar Workers,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0
47-2181.00,Roofers,0.0,0.04,0.08,0.0,0.0,0.0
47-2211.00,Sheet Metal Workers,0.0,0.0657894736842105,0.131578947368421,0.0,0.0394736842105263,0.0789473684210526
47-2221.00,Structural Iron and Steel Workers,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0,0.0
47-2231.00,Solar Photovoltaic Installers,0.0,0.11,0.22,0.0,0.11,0.22
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.0,0.0,0.0,0.0,0.0,0.0
47-3012.00,Helpers--Carpenters,0.0,0.0,0.0,0.0,0.0,0.0
47-3013.00,Helpers--Electricians,0.024390243902439,0.024390243902439,0.024390243902439,0.0,0.0,0.0
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.0,0.0,0.0,0.0,0.0,0.0
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.0,0.0,0.0,0.0,0.0,0.0
47-3016.00,Helpers--Roofers,0.0,0.0,0.0,0.0,0.0,0.0
47-4011.00,Construction and Building Inspectors,0.0,0.2413793103448275,0.4827586206896551,0.0,0.1379310344827586,0.2758620689655172
47-4011.01,Energy Auditors,0.0,0.4268292682926829,0.8536585365853658,0.1463414634146341,0.4268292682926829,0.7073170731707318
47-4021.00,Elevator and Escalator Installers and Repairers,0.1578947368421052,0.1842105263157894,0.2105263157894736,0.0,0.0789473684210526,0.1578947368421052
47-4031.00,Fence Erectors,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0,0.0256410256410256,0.0512820512820512
47-4041.00,Hazardous Materials Removal Workers,0.032258064516129,0.0806451612903225,0.1290322580645161,0.0,0.032258064516129,0.064516129032258
47-4051.00,Highway Maintenance Workers,0.0,0.0161290322580645,0.032258064516129,0.0,0.0,0.0
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,0.0,0.0,0.0,0.0,0.0,0.0
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,0.0625,0.078125,0.09375,0.03125,0.09375,0.15625
47-4091.00,Segmental Pavers,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666
47-4099.03,Weatherization Installers and Technicians,0.15,0.2,0.25,0.05,0.2,0.35
47-5011.00,"Derrick Operators, Oil and Gas",0.0,0.0,0.0,0.0,0.0,0.0
47-5012.00,"Rotary Drill Operators, Oil and Gas",0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0263157894736842,0.0526315789473684
47-5013.00,"Service Unit Operators, Oil and Gas",0.064516129032258,0.064516129032258,0.064516129032258,0.064516129032258,0.1451612903225806,0.2258064516129032
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0,0.0,0.0,0.0,0.0,0.0
47-5023.00,"Earth Drillers, Except Oil and Gas",0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0,0.1136363636363636,0.2272727272727273
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.125,0.1354166666666666,0.1458333333333333,0.0208333333333333,0.1145833333333333,0.2083333333333333
47-5041.00,Continuous Mining Machine Operators,0.0,0.0,0.0,0.0,0.06,0.12
47-5043.00,"Roof Bolters, Mining",0.0,0.0,0.0,0.0,0.0,0.0
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",0.0232558139534883,0.0232558139534883,0.0232558139534883,0.0232558139534883,0.0813953488372093,0.1395348837209302
47-5051.00,"Rock Splitters, Quarry",0.0,0.0769230769230769,0.1538461538461538,0.0,0.0769230769230769,0.1538461538461538
47-5071.00,"Roustabouts, Oil and Gas",0.0,0.0,0.0,0.0,0.0,0.0
47-5081.00,Helpers--Extraction Workers,0.0,0.0,0.0,0.0,0.0652173913043478,0.1304347826086956
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.0256410256410256,0.4102564102564102,0.7948717948717948,0.0769230769230769,0.2692307692307692,0.4615384615384615
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",0.2857142857142857,0.3673469387755101,0.4489795918367346,0.0816326530612244,0.2040816326530612,0.3265306122448979
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.0476190476190476,0.1071428571428571,0.1666666666666666,0.0476190476190476,0.0833333333333333,0.119047619047619
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.234375,0.28125,0.328125,0.109375,0.203125,0.296875
49-2091.00,Avionics Technicians,0.12,0.24,0.36,0.08,0.14,0.2
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",0.0961538461538461,0.1057692307692307,0.1153846153846153,0.0,0.0192307692307692,0.0384615384615384
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.16,0.24,0.32,0.08,0.16,0.24
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.1794871794871795,0.3076923076923077,0.4358974358974359,0.1794871794871795,0.282051282051282,0.3846153846153846
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.24,0.34,0.44,0.0,0.16,0.32
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.125,0.25
49-2097.00,Audiovisual Equipment Installers and Repairers,0.1904761904761904,0.238095238095238,0.2857142857142857,0.0,0.0952380952380952,0.1904761904761904
49-2098.00,Security and Fire Alarm Systems Installers,0.0666666666666666,0.1666666666666666,0.2666666666666666,0.1,0.1833333333333333,0.2666666666666666
49-3011.00,Aircraft Mechanics and Service Technicians,0.0895522388059701,0.1343283582089552,0.1791044776119403,0.0149253731343283,0.0597014925373134,0.1044776119402985
49-3021.00,Automotive Body and Related Repairers,0.0,0.0425531914893617,0.0851063829787234,0.0212765957446808,0.0425531914893617,0.0638297872340425
49-3022.00,Automotive Glass Installers and Repairers,0.0,0.0,0.0,0.0,0.0,0.0
49-3023.00,Automotive Service Technicians and Mechanics,0.0363636363636363,0.0818181818181818,0.1272727272727272,0.0363636363636363,0.0727272727272727,0.109090909090909
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,0.0,0.0,0.0,0.0,0.0,0.0
49-3041.00,Farm Equipment Mechanics and Service Technicians,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.173076923076923,0.1923076923076923
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",0.05,0.1,0.15,0.05,0.125,0.2
49-3043.00,Rail Car Repairers,0.064516129032258,0.0967741935483871,0.1290322580645161,0.064516129032258,0.064516129032258,0.064516129032258
49-3051.00,Motorboat Mechanics and Service Technicians,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769
49-3052.00,Motorcycle Mechanics,0.0,0.0,0.0,0.0,0.0,0.0
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.1428571428571428,0.1785714285714285,0.2142857142857142,0.0714285714285714,0.1071428571428571,0.1428571428571428
49-3091.00,Bicycle Repairers,0.0,0.1034482758620689,0.2068965517241379,0.0689655172413793,0.0689655172413793,0.0689655172413793
49-3092.00,Recreational Vehicle Service Technicians,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0909090909090909,0.1212121212121212
49-3093.00,Tire Repairers and Changers,0.0,0.0,0.0,0.0,0.0,0.0
49-9011.00,Mechanical Door Repairers,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0454545454545454,0.0681818181818181,0.0909090909090909
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",0.0952380952380952,0.1309523809523809,0.1666666666666666,0.0476190476190476,0.0714285714285714,0.0952380952380952
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.0701754385964912,0.1052631578947368,0.1403508771929824,0.0701754385964912,0.1403508771929824,0.2105263157894736
49-9031.00,Home Appliance Repairers,0.0727272727272727,0.1454545454545454,0.2181818181818181,0.0727272727272727,0.109090909090909,0.1454545454545454
49-9041.00,Industrial Machinery Mechanics,0.1935483870967742,0.2741935483870967,0.3548387096774194,0.064516129032258,0.1451612903225806,0.2258064516129032
49-9043.00,"Maintenance Workers, Machinery",0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1142857142857142,0.1142857142857142,0.1142857142857142
49-9044.00,Millwrights,0.0,0.0217391304347826,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",0.0,0.0,0.0,0.0,0.0,0.0
49-9051.00,Electrical Power-Line Installers and Repairers,0.0,0.0,0.0,0.0,0.0,0.0
49-9052.00,Telecommunications Line Installers and Repairers,0.03125,0.03125,0.03125,0.0,0.03125,0.0625
49-9061.00,Camera and Photographic Equipment Repairers,0.04,0.24,0.44,0.0,0.04,0.08
49-9062.00,Medical Equipment Repairers,0.1515151515151515,0.303030303030303,0.4545454545454546,0.2121212121212121,0.2727272727272727,0.3333333333333333
49-9063.00,Musical Instrument Repairers and Tuners,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0
49-9064.00,Watch and Clock Repairers,0.1333333333333333,0.1999999999999999,0.2666666666666666,0.0666666666666666,0.1666666666666666,0.2666666666666666
49-9071.00,"Maintenance and Repair Workers, General",0.0392156862745098,0.1372549019607843,0.2352941176470588,0.0,0.0784313725490196,0.1568627450980392
49-9081.00,Wind Turbine Service Technicians,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0434782608695652,0.0869565217391304
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.3214285714285714,0.3214285714285714,0.3214285714285714,0.1785714285714285,0.1964285714285714,0.2142857142857142
49-9092.00,Commercial Divers,0.0,0.0666666666666666,0.1333333333333333,0.0,0.0888888888888888,0.1777777777777777
49-9094.00,Locksmiths and Safe Repairers,0.08,0.08,0.08,0.08,0.08,0.08
49-9095.00,Manufactured Building and Mobile Home Installers,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1538461538461538
49-9096.00,Riggers,0.0,0.0,0.0,0.0,0.037037037037037,0.074074074074074
49-9097.00,Signal and Track Switch Repairers,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0
49-9099.01,Geothermal Technicians,0.064516129032258,0.2096774193548387,0.3548387096774194,0.2903225806451612,0.3064516129032258,0.3225806451612903
51-1011.00,First-Line Supervisors of Production and Operating Workers,0.15,0.4,0.65,0.0,0.225,0.45
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.0,0.025,0.05,0.0,0.025,0.05
51-2021.00,"Coil Winders, Tapers, and Finishers",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1388888888888889,0.2777777777777778
51-2022.00,Electrical and Electronic Equipment Assemblers,0.0384615384615384,0.0961538461538461,0.1538461538461538,0.0,0.0576923076923076,0.1153846153846153
51-2023.00,Electromechanical Equipment Assemblers,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0
51-2031.00,Engine and Other Machine Assemblers,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0,0.0
51-2041.00,Structural Metal Fabricators and Fitters,0.0,0.0227272727272727,0.0454545454545454,0.0,0.0227272727272727,0.0454545454545454
51-2051.00,Fiberglass Laminators and Fabricators,0.0,0.0208333333333333,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333
51-2061.00,Timing Device Assemblers and Adjusters,0.0,0.06,0.12,0.0,0.0,0.0
51-2092.00,Team Assemblers,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.0,0.088235294117647,0.1764705882352941
51-3011.00,Bakers,0.1470588235294117,0.2647058823529412,0.3823529411764705,0.088235294117647,0.1176470588235294,0.1470588235294117
51-3021.00,Butchers and Meat Cutters,0.0526315789473684,0.131578947368421,0.2105263157894736,0.0,0.0263157894736842,0.0526315789473684
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",0.0,0.0,0.0,0.0,0.0,0.0
51-3023.00,Slaughterers and Meat Packers,0.0,0.0,0.0,0.0,0.0,0.0
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333
51-3092.00,Food Batchmakers,0.1025641025641025,0.1153846153846153,0.1282051282051282,0.1282051282051282,0.1538461538461538,0.1794871794871795
51-3093.00,Food Cooking Machine Operators and Tenders,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.0,0.032258064516129,0.064516129032258
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0208333333333333,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.125
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.1176470588235294,0.1764705882352941,0.2352941176470588,0.0,0.0735294117647058,0.1470588235294117
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.01,0.02,0.0,0.02,0.04
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.032258064516129,0.064516129032258,0.0967741935483871,0.0,0.064516129032258,0.1290322580645161
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.032258064516129,0.064516129032258
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.2068965517241379,0.2413793103448275,0.2758620689655172,0.0,0.0689655172413793,0.1379310344827586
51-4041.00,Machinists,0.1632653061224489,0.2346938775510204,0.3061224489795918,0.0,0.1326530612244897,0.2653061224489795
51-4051.00,Metal-Refining Furnace Operators and Tenders,0.0833333333333333,0.1041666666666666,0.125,0.0,0.0416666666666666,0.0833333333333333
51-4052.00,"Pourers and Casters, Metal",0.0,0.0,0.0,0.0,0.0,0.0
51-4061.00,"Model Makers, Metal and Plastic",0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.0967741935483871,0.1935483870967742
51-4062.00,"Patternmakers, Metal and Plastic",0.0869565217391304,0.1521739130434782,0.217391304347826,0.0,0.1304347826086956,0.2608695652173913
51-4071.00,Foundry Mold and Coremakers,0.0,0.0,0.0,0.0,0.0,0.0
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.0232558139534883,0.0813953488372093,0.1395348837209302,0.0,0.0348837209302325,0.0697674418604651
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0769230769230769,0.1025641025641025,0.1282051282051282,0.1025641025641025,0.141025641025641,0.1794871794871795
51-4111.00,Tool and Die Makers,0.09375,0.1875,0.28125,0.0,0.109375,0.21875
51-4121.00,"Welders, Cutters, Solderers, and Brazers",0.0784313725490196,0.088235294117647,0.0980392156862745,0.0,0.0392156862745098,0.0784313725490196
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294
51-4192.00,"Layout Workers, Metal and Plastic",0.0,0.1304347826086956,0.2608695652173913,0.0,0.1521739130434782,0.3043478260869565
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0625,0.1041666666666666,0.1458333333333333,0.0,0.0416666666666666,0.0833333333333333
51-4194.00,"Tool Grinders, Filers, and Sharpeners",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0
51-5111.00,Prepress Technicians and Workers,0.0625,0.4375,0.8125,0.03125,0.109375,0.1875
51-5112.00,Printing Press Operators,0.175,0.2875,0.4,0.0,0.125,0.25
51-5113.00,Print Binding and Finishing Workers,0.0512820512820512,0.0897435897435897,0.1282051282051282,0.0,0.0641025641025641,0.1282051282051282
51-6011.00,Laundry and Dry-Cleaning Workers,0.025,0.05,0.075,0.0,0.05,0.1
51-6021.00,"Pressers, Textile, Garment, and Related Materials",0.0,0.0104166666666666,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666
51-6031.00,Sewing Machine Operators,0.0465116279069767,0.0813953488372093,0.1162790697674418,0.0,0.0232558139534883,0.0465116279069767
51-6041.00,Shoe and Leather Workers and Repairers,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294
51-6042.00,Shoe Machine Operators and Tenders,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0217391304347826,0.0434782608695652
51-6051.00,"Sewers, Hand",0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0,0.0681818181818181,0.1363636363636363
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,0.131578947368421,0.1578947368421052,0.1842105263157894,0.0,0.1184210526315789,0.2368421052631578
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",0.1071428571428571,0.1607142857142857,0.2142857142857142,0.0,0.1428571428571428,0.2857142857142857
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.125,0.15625,0.1875,0.0,0.125,0.25
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0,0.0714285714285714,0.1428571428571428
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0,0.0862068965517241,0.1724137931034483
51-6092.00,Fabric and Apparel Patternmakers,0.125,0.46875,0.8125,0.0,0.1875,0.375
51-6093.00,Upholsterers,0.1176470588235294,0.1911764705882352,0.2647058823529412,0.0294117647058823,0.088235294117647,0.1470588235294117
51-7011.00,Cabinetmakers and Bench Carpenters,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0441176470588235,0.088235294117647
51-7021.00,Furniture Finishers,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0714285714285714,0.1428571428571428
51-7031.00,"Model Makers, Wood",0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.1538461538461538,0.3076923076923077
51-7032.00,"Patternmakers, Wood",0.2051282051282051,0.2564102564102564,0.3076923076923077,0.1538461538461538,0.282051282051282,0.4102564102564102
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0,0.0588235294117647,0.1176470588235294,0.0,0.0147058823529411,0.0294117647058823
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.0217391304347826,0.0652173913043478,0.108695652173913,0.0,0.0326086956521739,0.0652173913043478
51-8011.00,Nuclear Power Reactor Operators,0.1818181818181818,0.3181818181818182,0.4545454545454546,0.0,0.1212121212121212,0.2424242424242424
51-8012.00,Power Distributors and Dispatchers,0.0833333333333333,0.375,0.6666666666666666,0.0833333333333333,0.2499999999999999,0.4166666666666666
51-8013.00,Power Plant Operators,0.0888888888888888,0.2333333333333333,0.3777777777777777,0.0,0.1111111111111111,0.2222222222222222
51-8013.03,Biomass Plant Technicians,0.0588235294117647,0.1323529411764706,0.2058823529411764,0.0,0.088235294117647,0.1764705882352941
51-8013.04,Hydroelectric Plant Technicians,0.1,0.1,0.1,0.0,0.075,0.15
51-8021.00,Stationary Engineers and Boiler Operators,0.1395348837209302,0.1627906976744186,0.1860465116279069,0.0,0.1046511627906976,0.2093023255813953
51-8031.00,Water and Wastewater Treatment Plant and System Operators,0.125,0.125,0.125,0.0,0.125,0.25
51-8091.00,Chemical Plant and System Operators,0.0303030303030303,0.1515151515151515,0.2727272727272727,0.0909090909090909,0.1515151515151515,0.2121212121212121
51-8092.00,Gas Plant Operators,0.0625,0.09375,0.125,0.0,0.078125,0.15625
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.048780487804878,0.1951219512195122,0.3414634146341463,0.024390243902439,0.1707317073170731,0.3170731707317073
51-8099.01,Biofuels Processing Technicians,0.0,0.0945945945945946,0.1891891891891892,0.0,0.081081081081081,0.1621621621621621
51-9011.00,Chemical Equipment Operators and Tenders,0.0869565217391304,0.1521739130434782,0.217391304347826,0.0434782608695652,0.0652173913043478,0.0869565217391304
